track_id,href,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,tempo_norm,loudness_norm,key_name
3R3S0yqtESkFwJDpscvKfd,https://open.spotify.com/track/3R3S0yqtESkFwJDpscvKfd,0.548,0.678,0.771,0.0,4.0,0.324,-6.634,0,0.0842,106.013,0.471,0.3455136363636364,0.8894333333333333,E
3Rc5bO1LQjlVPalGDwTsMa,https://open.spotify.com/track/3Rc5bO1LQjlVPalGDwTsMa,0.267,0.7,0.446,0.0,5.0,0.271,-9.567,0,0.359,90.243,0.217,0.2738318181818182,0.84055,F
3TI7sMXWt5lu89VGCa7q1k,https://open.spotify.com/track/3TI7sMXWt5lu89VGCa7q1k,0.102,0.811,0.57,0.0,1.0,0.104,-4.941,0,0.0652,114.978,0.2449999999999999,0.3862636363636363,0.91765,C#
3Tk7eEuh7bMDIAdYfSG3tb,https://open.spotify.com/track/3Tk7eEuh7bMDIAdYfSG3tb,0.00861,0.557,0.898,0.0,6.0,0.351,-3.17,1,0.119,168.997,0.627,0.6318045454545456,0.9471666666666666,F#
3U5JVgI2x4rDyHGObzJfNf,https://open.spotify.com/track/3U5JVgI2x4rDyHGObzJfNf,0.0058399999999999,0.706,0.8,0.0,5.0,0.0822,-6.332999999999999,1,0.0399,100.01099999999998,0.629,0.3182318181818181,0.8944500000000001,F
3UWQoiOrlvHalgvyznur78,https://open.spotify.com/track/3UWQoiOrlvHalgvyznur78,0.24,0.6369999999999999,0.7220000000000001,0.0,4.0,0.124,-7.136,0,0.134,135.852,0.358,0.4811454545454545,0.8810666666666667,E
3Ue2iavxQaLREs76kLaUTD,https://open.spotify.com/track/3Ue2iavxQaLREs76kLaUTD,0.274,0.56,0.549,0.0,7.0,0.0725,-7.083000000000001,1,0.255,102.913,0.1869999999999999,0.3314227272727272,0.88195,G
3Vr3zh0r7ALn8VLqCiRR10,https://open.spotify.com/track/3Vr3zh0r7ALn8VLqCiRR10,0.246,0.635,0.601,0.0,1.0,0.11,-6.129,0,0.0295,123.994,0.332,0.4272454545454545,0.89785,C#
3VtGh8xE9qRsFyY2Uj1WG3,https://open.spotify.com/track/3VtGh8xE9qRsFyY2Uj1WG3,0.113,0.924,0.754,0.0,2.0,0.15,-6.537,1,0.136,114.027,0.531,0.3819409090909091,0.89105,D
3WsO4fOOc2Yr6oTP7CYa4j,https://open.spotify.com/track/3WsO4fOOc2Yr6oTP7CYa4j,0.0758,0.592,0.861,0.0,4.0,0.46,-4.875,0,0.0791,133.141,0.115,0.4688227272727272,0.91875,E
3WyrKzgCeGQQcUtW8ZwLMP,https://open.spotify.com/track/3WyrKzgCeGQQcUtW8ZwLMP,0.143,0.541,0.71,0.0,8.0,0.0885,-5.504,1,0.407,113.297,0.528,0.3786227272727273,0.9082666666666668,G#
3X6QTmtaKukOu5lISJYi4g,https://open.spotify.com/track/3X6QTmtaKukOu5lISJYi4g,0.577,0.633,0.751,0.0,8.0,0.141,-6.479,0,0.0643,143.91,0.43,0.5177727272727273,0.8920166666666667,G#
3XOcMFFT6Oo2ZCXLJ9lqdT,https://open.spotify.com/track/3XOcMFFT6Oo2ZCXLJ9lqdT,0.615,0.636,0.541,0.0,9.0,0.168,-5.791,1,0.247,103.505,0.388,0.3341136363636363,0.9034833333333334,A
3XsaSIPWvM61RIFfeb0BBR,https://open.spotify.com/track/3XsaSIPWvM61RIFfeb0BBR,0.906,0.234,0.202,5.55e-05,9.0,0.387,-16.222,1,0.0332,96.593,0.187,0.3026954545454545,0.7296333333333334,A
3Y9w1o3DIroJsJN3WG5RMy,https://open.spotify.com/track/3Y9w1o3DIroJsJN3WG5RMy,0.0485,0.671,0.59,0.0,1.0,0.0801,-6.606,1,0.238,152.9,0.384,0.5586363636363637,0.8899,C#
3ZG2jPvRmQDz1LAmpUzVZj,https://open.spotify.com/track/3ZG2jPvRmQDz1LAmpUzVZj,0.294,0.638,0.777,0.0,7.0,0.0988,-8.74,0,0.0517,120.039,0.238,0.4092681818181818,0.8543333333333333,G
3ZcpVnBJguv1WVeMG44i2M,https://open.spotify.com/track/3ZcpVnBJguv1WVeMG44i2M,0.0529,0.488,0.774,0.0,8.0,0.198,-6.099,1,0.0408,154.954,0.614,0.5679727272727273,0.89835,G#
3ZlIbMJeQCT8ZqDmc8L9TF,https://open.spotify.com/track/3ZlIbMJeQCT8ZqDmc8L9TF,0.285,0.844,0.55,2.32e-06,0.0,0.0817,-8.004,1,0.373,134.033,0.438,0.4728772727272726,0.8666,C
3aUtI5J9jU7n0OQDzl2egV,https://open.spotify.com/track/3aUtI5J9jU7n0OQDzl2egV,0.0445,0.742,0.772,0.0,1.0,0.157,-5.162,1,0.324,93.992,0.64,0.2908727272727273,0.9139666666666668,C#
3aYEFedGDfaZnxj0ezWf44,https://open.spotify.com/track/3aYEFedGDfaZnxj0ezWf44,0.0224,0.659,0.83,1.58e-05,10.0,0.362,-5.921,0,0.316,92.364,0.714,0.2834727272727272,0.9013166666666668,A#
3b98Oa2M44ySipMkHuWgiO,https://open.spotify.com/track/3b98Oa2M44ySipMkHuWgiO,0.117,0.777,0.6770000000000002,0.0,6.0,0.105,-6.597,0,0.118,90.029,0.371,0.2728590909090909,0.89005,F#
3bH2Eu9A9ymI4UnGHRmoXg,https://open.spotify.com/track/3bH2Eu9A9ymI4UnGHRmoXg,0.243,0.594,0.935,2.36e-06,0.0,0.102,-2.018,1,0.0357,113.99,0.602,0.3817727272727272,0.9663666666666668,C
3brSEPeDXaGHUnf3HZqGXJ,https://open.spotify.com/track/3brSEPeDXaGHUnf3HZqGXJ,0.348,0.44,0.529,3.95e-06,7.0,0.279,-7.596000000000001,1,0.273,81.516,0.241,0.2341636363636363,0.8734,G
3cJ3KCdbNTSs5NGhETU9kt,https://open.spotify.com/track/3cJ3KCdbNTSs5NGhETU9kt,0.0808,0.72,0.565,0.0,10.0,0.12,-7.243,0,0.466,186.12,0.485,0.7096363636363636,0.8792833333333333,A#
3cX3mdvcLfvSShxKfXIr8T,https://open.spotify.com/track/3cX3mdvcLfvSShxKfXIr8T,0.00662,0.552,0.706,0.0,11.0,0.26,-6.778,0,0.262,193.899,0.261,0.7449954545454546,0.8870333333333333,B
3ct6DP8KispP9ZV5ICkM7V,https://open.spotify.com/track/3ct6DP8KispP9ZV5ICkM7V,0.234,0.576,0.806,0.0,7.0,0.112,-4.245,1,0.26,90.069,0.574,0.2730409090909091,0.92925,G
3eP13S8D5m2cweMEg3ZDed,https://open.spotify.com/track/3eP13S8D5m2cweMEg3ZDed,0.106,0.402,0.514,0.0,1.0,0.181,-7.322,0,0.0471,120.009,0.2,0.4091318181818182,0.8779666666666667,C#
3eabpzStQsPOmhcrUjVkNq,https://open.spotify.com/track/3eabpzStQsPOmhcrUjVkNq,0.588,0.608,0.419,0.0,11.0,0.112,-6.727,1,0.0701,139.834,0.333,0.4992454545454545,0.8878833333333332,B
3eeIB9fJEN2TGX85liWhCo,https://open.spotify.com/track/3eeIB9fJEN2TGX85liWhCo,0.0221,0.809,0.879,8.15e-06,7.0,0.314,-3.186,0,0.146,94.054,0.899,0.2911545454545454,0.9469,G
3fTB8VGBXPr77dFxpPEdpa,https://open.spotify.com/track/3fTB8VGBXPr77dFxpPEdpa,0.116,0.798,0.653,5.15e-06,1.0,0.403,-5.769,1,0.247,134.904,0.651,0.4768363636363636,0.90385,C#
3fgehc497TFqKH1zBL2YNK,https://open.spotify.com/track/3fgehc497TFqKH1zBL2YNK,0.00932,0.571,0.928,0.0,4.0,0.297,-3.725,0,0.0453,127.939,0.489,0.4451772727272727,0.9379166666666666,E
3g6ejyAz7jwE6MitrKCMVY,https://open.spotify.com/track/3g6ejyAz7jwE6MitrKCMVY,0.183,0.795,0.773,0.0,5.0,0.148,-5.987,1,0.212,110.038,0.598,0.3638090909090909,0.9002166666666667,F
3gMPES6pOosBWxkXAakOxq,https://open.spotify.com/track/3gMPES6pOosBWxkXAakOxq,0.308,0.661,0.715,0.0,7.0,0.132,-4.042,1,0.346,100.26,0.676,0.3193636363636364,0.9326333333333332,G
3hqcyrH9T6FlqXlAR9dcn3,https://open.spotify.com/track/3hqcyrH9T6FlqXlAR9dcn3,0.464,0.735,0.688,1.6e-06,9.0,0.0945,-6.541,0,0.167,100.16,0.437,0.3189090909090909,0.8909833333333333,A
3hsxVdw1cyoLip9s56WdH0,https://open.spotify.com/track/3hsxVdw1cyoLip9s56WdH0,0.0413,0.538,0.637,3.81e-06,8.0,0.461,-6.958,1,0.181,172.584,0.596,0.648109090909091,0.8840333333333333,G#
3it2BvJfyhPEWF3kD2TZJ1,unknown_href,0.2032177329032258,0.6595961290322581,0.6839909677419355,0.0081736000258064,5.28258064516129,0.1847407741935484,-6.2549161290322575,0,0.1554663225806451,118.84156774193548,0.4839769032258064,0.4038253079178885,0.8957513978494623,C
3j1453KrdHjw7y4gnBj7nF,https://open.spotify.com/track/3j1453KrdHjw7y4gnBj7nF,0.1149999999999999,0.639,0.767,0.0,9.0,0.0689,-5.988,0,0.215,118.05500000000002,0.469,0.4002500000000001,0.9002,A
3knzVyYsKLWzlzdBiZPHWB,https://open.spotify.com/track/3knzVyYsKLWzlzdBiZPHWB,0.371,0.814,0.639,0.0,6.0,0.0859,-7.017,0,0.113,123.859,0.414,0.4266318181818181,0.88305,F#
3mMjLv3IyxlEKmXg3JxCI5,https://open.spotify.com/track/3mMjLv3IyxlEKmXg3JxCI5,0.0671,0.547,0.882,0.0,7.0,0.613,-5.187,1,0.0379,77.011,0.642,0.2136863636363636,0.91355,G
3mrtP5imQ3Mv3OQ0byI4ix,https://open.spotify.com/track/3mrtP5imQ3Mv3OQ0byI4ix,0.0936,0.858,0.714,3.28e-05,2.0,0.145,-6.467,1,0.0728,113.99,0.545,0.3817727272727272,0.8922166666666667,D
3myPe2jZvDbPoNXY7v2TU0,https://open.spotify.com/track/3myPe2jZvDbPoNXY7v2TU0,0.255,0.556,0.584,0.0,3.0,0.102,-8.341,0,0.0707,80.06,0.326,0.2275454545454545,0.8609833333333333,D#
3nAp4IvdMPPWEH9uuXFFV5,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,0.0013,0.509,0.812,1.99e-05,8.0,0.214,-5.438,1,0.0536999999999999,159.876,0.689,0.5903454545454546,0.9093666666666668,G#
3o9OeBX0vgh51r15Ta7Dok,https://open.spotify.com/track/3o9OeBX0vgh51r15Ta7Dok,0.237,0.826,0.572,0.0,6.0,0.0997,-6.136,1,0.112,114.984,0.791,0.3862909090909091,0.8977333333333333,F#
3oa04Ck4mNP1RQAUWAqW0v,https://open.spotify.com/track/3oa04Ck4mNP1RQAUWAqW0v,0.302,0.588,0.739,0.0,9.0,0.218,-5.905,1,0.437,129.957,0.337,0.45435,0.9015833333333332,A
3ojRovMD8JKMlT2qPnZeo9,https://open.spotify.com/track/3ojRovMD8JKMlT2qPnZeo9,0.2389999999999999,0.622,0.818,0.0,8.0,0.36,-3.172,1,0.209,88.018,0.273,0.2637181818181818,0.9471333333333334,G#
3pR6j5Zhl7Qbrv4lh3DTG5,https://open.spotify.com/track/3pR6j5Zhl7Qbrv4lh3DTG5,0.0878,0.7439999999999999,0.884,2.44e-06,8.0,0.492,-3.5210000000000004,1,0.0835,107.89900000000002,0.0773,0.3540863636363637,0.9413166666666668,G#
3ppXueOTvYpYp7zQUbuIKh,https://open.spotify.com/track/3ppXueOTvYpYp7zQUbuIKh,0.115,0.735,0.685,0.0,9.0,0.106,-2.787,0,0.0553,130.039,0.496,0.4547227272727272,0.95355,A
3qhlB30KknSejmIvZZLjOD,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,0.0351,0.689,0.454,0.00259,2.0,0.0707,-7.643,1,0.0584,159.982,0.912,0.5908272727272728,0.8726166666666667,D
3qxiSQOe8EhQm7OckqKiUu,https://open.spotify.com/track/3qxiSQOe8EhQm7OckqKiUu,0.216,0.6400000000000001,0.7759999999999999,0.0,2.0,0.0268,-4.278,1,0.242,92.953,0.2359999999999999,0.28615,0.9287,D
3qyidNdb5QNHLxAFJzTn6P,https://open.spotify.com/track/3qyidNdb5QNHLxAFJzTn6P,0.0777,0.6740000000000002,0.861,0.0,0.0,0.0948,-4.469,0,0.321,130.304,0.612,0.4559272727272727,0.9255166666666668,C
3rUGC1vUpkDG9CZFHMur1t,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t,0.261,0.749,0.729,0.0,6.0,0.113,-3.19,0,0.0321,111.004,0.816,0.3682,0.9468333333333334,F#
3sVyYDKJ5vhzn6ryEcaGHt,https://open.spotify.com/track/3sVyYDKJ5vhzn6ryEcaGHt,0.0366,0.95,0.751,5.729999999999999e-05,2.0,0.0633,-3.603,1,0.163,129.99,0.69,0.4545,0.93995,D
3sdvDRHwSpuKUehwVYxHcG,https://open.spotify.com/track/3sdvDRHwSpuKUehwVYxHcG,0.0456,0.876,0.674,0.0,5.0,0.1019999999999999,-6.124,0,0.339,130.007,0.366,0.4545772727272728,0.8979333333333333,F
3tQRLmfOWBlB00i2mGLN3M,https://open.spotify.com/track/3tQRLmfOWBlB00i2mGLN3M,0.00466,0.643,0.753,0.00318,10.0,0.356,-5.976,1,0.0592,124.442,0.0829,0.4292818181818181,0.9004,A#
3twPYZvOOoVjLx5BclA2mT,https://open.spotify.com/track/3twPYZvOOoVjLx5BclA2mT,0.234,0.803,0.667,0.00019,5.0,0.0748,-6.738,0,0.0757,113.033,0.904,0.3774227272727273,0.8877,F
3vZ3ZCdyr7jxBDKzgFtKBN,https://open.spotify.com/track/3vZ3ZCdyr7jxBDKzgFtKBN,0.0653,0.792,0.647,0.0,1.0,0.0792,-7.682,1,0.0564,140.002,0.386,0.500009090909091,0.8719666666666667,C#
3vnu6l7joTbVlwYedSm1H7,https://open.spotify.com/track/3vnu6l7joTbVlwYedSm1H7,0.494,0.618,0.372,0.000226,11.0,0.106,-13.236,1,0.327,80.085,0.104,0.2276590909090909,0.7794,B
3w73qvCSGWPCx7w1UMIh6e,https://open.spotify.com/track/3w73qvCSGWPCx7w1UMIh6e,0.301,0.751,0.741,0.0,11.0,0.18,-6.04,0,0.144,114.968,0.233,0.3862181818181818,0.8993333333333333,B
3wQQPngZfwK3JP4hDf2KfU,https://open.spotify.com/track/3wQQPngZfwK3JP4hDf2KfU,0.0591999999999999,0.619,0.8310000000000001,0.0,4.0,0.176,-3.92,0,0.303,137.89,0.483,0.4904090909090908,0.9346666666666666,E
3xbG8mYmdvavp1La0b2PNI,https://open.spotify.com/track/3xbG8mYmdvavp1La0b2PNI,0.0168,0.651,0.822,0.0,10.0,0.147,-4.995,0,0.509,82.477,0.544,0.2385318181818182,0.91675,A#
3xkHsmpQCBMytMJNiDf3Ii,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,0.151,0.472,0.471,0.0,10.0,0.14,-5.692,1,0.0603,105.029,0.219,0.341040909090909,0.9051333333333332,A#
3yFgWoossjlaJ919XDCG4C,https://open.spotify.com/track/3yFgWoossjlaJ919XDCG4C,0.00539,0.603,0.6,0.0,1.0,0.089,-5.875,1,0.26,86.168,0.707,0.2553090909090909,0.9020833333333332,C#
3ySS2RpQNWsN5T88sfilZb,https://open.spotify.com/track/3ySS2RpQNWsN5T88sfilZb,0.154,0.584,0.865,0.0,11.0,0.102,-5.134,0,0.342,79.567,0.703,0.2253045454545454,0.9144333333333332,B
3yjVLPigd6HDjBpJMYEUih,https://open.spotify.com/track/3yjVLPigd6HDjBpJMYEUih,0.295,0.876,0.588,0.0,1.0,0.13,-7.565,1,0.245,96.99,0.506,0.3045,0.8739166666666667,C#
3z6fjIdQBizyKzGMPkQl4R,https://open.spotify.com/track/3z6fjIdQBizyKzGMPkQl4R,0.244,0.734,0.701,0.0,2.0,0.299,-4.196,1,0.0525,146.991,0.154,0.5317772727272728,0.9300666666666668,D
3zjwZqLebYTDvRS2RJH5Be,https://open.spotify.com/track/3zjwZqLebYTDvRS2RJH5Be,0.106,0.863,0.899,0.0,8.0,0.415,-1.884,1,0.0787,140.063,0.965,0.5002863636363636,0.9686,G#
3zp0YPZ5jA8XS9UPmA3O5j,https://open.spotify.com/track/3zp0YPZ5jA8XS9UPmA3O5j,0.238,0.652,0.8430000000000001,0.0,0.0,0.179,-2.728,1,0.0861,135.118,0.745,0.4778090909090909,0.9545333333333332,C
40RfNjN5fm9DhlLAYkF6RL,unknown_href,0.2032177329032258,0.6595961290322581,0.6839909677419355,0.0081736000258064,5.28258064516129,0.1847407741935484,-6.2549161290322575,0,0.1554663225806451,118.84156774193548,0.4839769032258064,0.4038253079178885,0.8957513978494623,C
40o1yxXRNZqbKLQOqFJKp0,https://open.spotify.com/track/40o1yxXRNZqbKLQOqFJKp0,0.368,0.883,0.616,0.0001169999999999,9.0,0.0826,-5.238,1,0.0698,106.984,0.673,0.3499272727272727,0.9127,A
40saodi2QmWvTMvoMQ33n4,https://open.spotify.com/track/40saodi2QmWvTMvoMQ33n4,0.0388,0.708,0.518,0.0,10.0,0.182,-7.071,0,0.129,110.973,0.58,0.3680590909090909,0.88215,A#
41ZKcEXI1OSUDpY2zzP45D,https://open.spotify.com/track/41ZKcEXI1OSUDpY2zzP45D,0.0105,0.811,0.521,0.000162,2.0,0.1179999999999999,-7.383,1,0.255,90.037,0.282,0.2728954545454545,0.87695,D
42F6iAgPGmDRgPcCIdEghu,https://open.spotify.com/track/42F6iAgPGmDRgPcCIdEghu,0.0493,0.776,0.557,0.0,4.0,0.22,-8.67,0,0.25,158.067,0.3489999999999999,0.5821227272727273,0.8554999999999999,E
42VsgItocQwOQC3XWZ8JNA,https://open.spotify.com/track/42VsgItocQwOQC3XWZ8JNA,0.0316,0.569,0.882,0.0,3.0,0.142,-2.777,0,0.0599999999999999,148.038,0.201,0.5365363636363637,0.9537166666666668,D#
42wdz3j7gstgUuhoFLCXqd,https://open.spotify.com/track/42wdz3j7gstgUuhoFLCXqd,0.22,0.763,0.519,6.42e-06,6.0,0.0816,-7.426,0,0.0636,100.025,0.804,0.3182954545454545,0.8762333333333333,F#
43LI7DylyS6Cw3zMAEyyK5,https://open.spotify.com/track/43LI7DylyS6Cw3zMAEyyK5,0.409,0.51,0.471,0.0021,2.0,0.137,-8.636,1,0.0384,167.877,0.395,0.6267136363636364,0.8560666666666668,D
45AYmSaxQPJOoj2YHGr7V4,unknown_href,0.2032177329032258,0.6595961290322581,0.6839909677419355,0.0081736000258064,5.28258064516129,0.1847407741935484,-6.2549161290322575,0,0.1554663225806451,118.84156774193548,0.4839769032258064,0.4038253079178885,0.8957513978494623,C
45H1AuA4Qr3qGFuq1QepEp,https://open.spotify.com/track/45H1AuA4Qr3qGFuq1QepEp,0.861,0.632,0.229,0.000745,4.0,0.0995,-12.521,0,0.0291,100.053,0.293,0.3184227272727272,0.7913166666666667,E
46IqWVJe44RJmA6nU4Hn4U,https://open.spotify.com/track/46IqWVJe44RJmA6nU4Hn4U,0.00463,0.738,0.93,0.00236,1.0,0.0979,-6.26,1,0.0534,152.996,0.553,0.5590727272727273,0.8956666666666667,C#
47ohYW8e7dxCYn9qbUMBCI,https://open.spotify.com/track/47ohYW8e7dxCYn9qbUMBCI,0.395,0.325,0.759,0.000362,8.0,0.0773,-7.146,1,0.053,126.627,0.36,0.4392136363636363,0.8809,G#
48I2h2HnPqS1CMSlz7bZ7E,https://open.spotify.com/track/48I2h2HnPqS1CMSlz7bZ7E,0.0183,0.459,0.584,0.0,2.0,0.191,-5.656,1,0.0743,134.107,0.298,0.4732136363636363,0.9057333333333334,D
48lxT5qJF0yYyf2z4wB4xW,unknown_href,0.2032177329032258,0.6595961290322581,0.6839909677419355,0.0081736000258064,5.28258064516129,0.1847407741935484,-6.2549161290322575,0,0.1554663225806451,118.84156774193548,0.4839769032258064,0.4038253079178885,0.8957513978494623,C
49N85PUVUKNxPCgE9EgQ3N,https://open.spotify.com/track/49N85PUVUKNxPCgE9EgQ3N,0.0717,0.472,0.704,0.0,11.0,0.115,-4.51,0,0.253,86.696,0.252,0.2577090909090909,0.9248333333333334,B
49R1F3rIdSzuPk7AcHi6d1,https://open.spotify.com/track/49R1F3rIdSzuPk7AcHi6d1,0.131,0.68,0.8710000000000001,4.85e-05,2.0,0.056,-3.349,0,0.0851,112.094,0.677,0.3731545454545454,0.9441833333333332,D
